quote_date,regionDesc,dateStata,dateISO,year,month,p_mean,p_75,p_median,p_25
202208,South West,01-08-2022,2022-08-01,2022,8,2.3623075,2.3499999,2.3,2.3
202209,South West,01-09-2022,2022-09-01,2022,9,2.3815384,2.4000001,2.3099999,2.3
202210,South West,01-10-2022,2022-10-01,2022,10,2.3815384,2.4000001,2.3099999,2.3
200302,Wales,01-02-2003,2003-02-01,2003,2,1.3614285,1.4,1.4,1.3
200303,Wales,01-03-2003,2003-03-01,2003,3,1.3614285,1.4,1.4,1.3
200304,Wales,01-04-2003,2003-04-01,2003,4,1.3614285,1.4,1.4,1.3
200305,Wales,01-05-2003,2003-05-01,2003,5,1.3614285,1.4,1.4,1.3
200306,Wales,01-06-2003,2003-06-01,2003,6,1.3614285,1.4,1.4,1.3
200307,Wales,01-07-2003,2003-07-01,2003,7,1.3614285,1.4,1.4,1.3
200308,Wales,01-08-2003,2003-08-01,2003,8,1.3614285,1.4,1.4,1.3
200309,Wales,01-09-2003,2003-09-01,2003,9,1.4119048,1.5,1.45,1.3
200310,Wales,01-10-2003,2003-10-01,2003,10,1.4119048,1.5,1.45,1.3
200311,Wales,01-11-2003,2003-11-01,2003,11,1.4119048,1.5,1.45,1.3
200312,Wales,01-12-2003,2003-12-01,2003,12,1.4119048,1.5,1.45,1.3
200401,Wales,01-01-2004,2004-01-01,2004,1,1.3972223,1.45,1.45,1.3
200402,Wales,01-02-2004,2004-02-01,2004,2,1.39,1.45,1.45,1.3
200403,Wales,01-03-2004,2004-03-01,2004,3,1.4083333,1.5,1.45,1.3
200404,Wales,01-04-2004,2004-04-01,2004,4,1.4083333,1.5,1.45,1.3
200405,Wales,01-05-2004,2004-05-01,2004,5,1.3833333,1.45,1.4,1.3
200406,Wales,01-06-2004,2004-06-01,2004,6,1.4027778,1.45,1.4,1.3
200407,Wales,01-07-2004,2004-07-01,2004,7,1.4027778,1.45,1.4,1.3
200408,Wales,01-08-2004,2004-08-01,2004,8,1.4027778,1.45,1.4,1.3
200409,Wales,01-09-2004,2004-09-01,2004,9,1.4555556,1.5,1.45,1.35
200410,Wales,01-10-2004,2004-10-01,2004,10,1.4555556,1.5,1.45,1.35
200411,Wales,01-11-2004,2004-11-01,2004,11,1.4555556,1.5,1.45,1.35
200412,Wales,01-12-2004,2004-12-01,2004,12,1.4555556,1.5,1.45,1.35
200501,Wales,01-01-2005,2005-01-01,2005,1,1.4722222,1.55,1.5,1.35
200502,Wales,01-02-2005,2005-02-01,2005,2,1.4653846,1.5,1.5,1.4
200503,Wales,01-03-2005,2005-03-01,2005,3,1.4648148,1.5,1.5,1.4
200504,Wales,01-04-2005,2005-04-01,2005,4,1.4888889,1.55,1.5,1.45
200505,Wales,01-05-2005,2005-05-01,2005,5,1.4653846,1.5,1.5,1.4
200506,Wales,01-06-2005,2005-06-01,2005,6,1.5083333,1.6,1.5,1.45
200507,Wales,01-07-2005,2005-07-01,2005,7,1.5083333,1.6,1.5,1.45
200508,Wales,01-08-2005,2005-08-01,2005,8,1.5083333,1.6,1.5,1.45
200509,Wales,01-09-2005,2005-09-01,2005,9,1.5361111,1.6,1.5,1.5
200510,Wales,01-10-2005,2005-10-01,2005,10,1.5361111,1.6,1.5,1.5
200511,Wales,01-11-2005,2005-11-01,2005,11,1.5361111,1.6,1.5,1.5
200512,Wales,01-12-2005,2005-12-01,2005,12,1.5361111,1.6,1.5,1.5
200601,Wales,01-01-2006,2006-01-01,2006,1,1.5441177,1.6,1.5,1.5
200602,Wales,01-02-2006,2006-02-01,2006,2,1.5644736,1.6,1.5,1.5
200603,Wales,01-03-2006,2006-03-01,2006,3,1.5644736,1.6,1.5,1.5
200604,Wales,01-04-2006,2006-04-01,2006,4,1.5602564,1.6,1.5,1.5
200605,Wales,01-05-2006,2006-05-01,2006,5,1.5285715,1.5,1.5,1.5
200606,Wales,01-06-2006,2006-06-01,2006,6,1.5675676,1.6,1.5,1.5
200607,Wales,01-07-2006,2006-07-01,2006,7,1.5675676,1.6,1.5,1.5
200608,Wales,01-08-2006,2006-08-01,2006,8,1.5642858,1.6,1.5,1.5
200609,Wales,01-09-2006,2006-09-01,2006,9,1.5928571,1.6,1.55,1.5
200610,Wales,01-10-2006,2006-10-01,2006,10,1.6,1.675,1.55,1.5
200611,Wales,01-11-2006,2006-11-01,2006,11,1.6,1.675,1.55,1.5
200612,Wales,01-12-2006,2006-12-01,2006,12,1.6,1.675,1.55,1.5
200701,Wales,01-01-2007,2007-01-01,2007,1,1.5879999,1.6,1.55,1.5
200702,Wales,01-02-2007,2007-02-01,2007,2,1.5879999,1.6,1.55,1.5
200703,Wales,01-03-2007,2007-03-01,2007,3,1.6,1.675,1.55,1.5
200704,Wales,01-04-2007,2007-04-01,2007,4,1.6,1.675,1.55,1.5
200705,Wales,01-05-2007,2007-05-01,2007,5,1.6214286,1.7,1.575,1.5
200706,Wales,01-06-2007,2007-06-01,2007,6,1.6214286,1.7,1.575,1.5
200707,Wales,01-07-2007,2007-07-01,2007,7,1.6214286,1.7,1.575,1.5
200708,Wales,01-08-2007,2007-08-01,2007,8,1.6214286,1.7,1.575,1.5
200709,Wales,01-09-2007,2007-09-01,2007,9,1.6571429,1.7,1.6,1.6
200710,Wales,01-10-2007,2007-10-01,2007,10,1.6571429,1.7,1.6,1.6
200711,Wales,01-11-2007,2007-11-01,2007,11,1.6571429,1.7,1.6,1.6
200712,Wales,01-12-2007,2007-12-01,2007,12,1.6571429,1.7,1.6,1.6
200801,Wales,01-01-2008,2008-01-01,2008,1,1.6571429,1.7,1.6,1.6
200802,Wales,01-02-2008,2008-02-01,2008,2,1.6571429,1.7,1.6,1.6
200803,Wales,01-03-2008,2008-03-01,2008,3,1.6571429,1.7,1.6,1.6
200804,Wales,01-04-2008,2008-04-01,2008,4,1.6571429,1.7,1.6,1.6
200805,Wales,01-05-2008,2008-05-01,2008,5,1.6875,1.725,1.65,1.6
200806,Wales,01-06-2008,2008-06-01,2008,6,1.6875,1.725,1.65,1.6
200807,Wales,01-07-2008,2008-07-01,2008,7,1.6875,1.725,1.65,1.6
200808,Wales,01-08-2008,2008-08-01,2008,8,1.6875,1.725,1.65,1.6
200809,Wales,01-09-2008,2008-09-01,2008,9,1.7571429,1.75,1.7,1.7
200810,Wales,01-10-2008,2008-10-01,2008,10,1.7571429,1.75,1.7,1.7
200811,Wales,01-11-2008,2008-11-01,2008,11,1.7571429,1.75,1.7,1.7
200812,Wales,01-12-2008,2008-12-01,2008,12,1.7571429,1.75,1.7,1.7
200901,Wales,01-01-2009,2009-01-01,2009,1,1.7642857,1.75,1.7,1.7
200902,Wales,01-02-2009,2009-02-01,2009,2,1.7642857,1.75,1.7,1.7
200903,Wales,01-03-2009,2009-03-01,2009,3,1.7642857,1.75,1.7,1.7
200904,Wales,01-04-2009,2009-04-01,2009,4,1.7642857,1.75,1.7,1.7
200905,Wales,01-05-2009,2009-05-01,2009,5,1.7888889,1.8,1.75,1.7
200906,Wales,01-06-2009,2009-06-01,2009,6,1.7857143,1.8,1.75,1.7
200907,Wales,01-07-2009,2009-07-01,2009,7,1.7857143,1.8,1.75,1.7
200908,Wales,01-08-2009,2009-08-01,2009,8,1.7857143,1.8,1.75,1.7
200909,Wales,01-09-2009,2009-09-01,2009,9,1.8125,1.8499999,1.75,1.7
200910,Wales,01-10-2009,2009-10-01,2009,10,1.8125,1.8499999,1.75,1.7
200911,Wales,01-11-2009,2009-11-01,2009,11,1.8125,1.8499999,1.75,1.7
200912,Wales,01-12-2009,2009-12-01,2009,12,1.8125,1.8499999,1.75,1.7
201001,Wales,01-01-2010,2010-01-01,2010,1,1.825,1.9,1.75,1.7
201002,Wales,01-02-2010,2010-02-01,2010,2,1.825,1.9,1.75,1.7
201003,Wales,01-03-2010,2010-03-01,2010,3,1.825,1.9,1.75,1.7
201004,Wales,01-04-2010,2010-04-01,2010,4,1.825,1.9,1.75,1.7
201005,Wales,01-05-2010,2010-05-01,2010,5,1.8407408,1.9,1.75,1.7
201006,Wales,01-06-2010,2010-06-01,2010,6,1.8392857,1.9,1.775,1.7
201007,Wales,01-07-2010,2010-07-01,2010,7,1.8392857,1.9,1.775,1.7
201008,Wales,01-08-2010,2010-08-01,2010,8,1.8392857,1.9,1.775,1.7
201009,Wales,01-09-2010,2010-09-01,2010,9,1.8785714,1.9,1.8,1.8
201010,Wales,01-10-2010,2010-10-01,2010,10,1.8785714,1.9,1.8,1.8
201011,Wales,01-11-2010,2010-11-01,2010,11,1.8785714,1.9,1.8,1.8
201012,Wales,01-12-2010,2010-12-01,2010,12,1.8785714,1.9,1.8,1.8
201101,Wales,01-01-2011,2011-01-01,2011,1,1.8803571,1.9,1.8,1.8
201102,Wales,01-02-2011,2011-02-01,2011,2,1.8803571,1.9,1.8,1.8
201103,Wales,01-03-2011,2011-03-01,2011,3,1.8803571,1.9,1.8,1.8
201104,Wales,01-04-2011,2011-04-01,2011,4,1.8803571,1.9,1.8,1.8
201105,Wales,01-05-2011,2011-05-01,2011,5,1.9267857,1.95,1.875,1.8
201106,Wales,01-06-2011,2011-06-01,2011,6,1.9267857,1.95,1.875,1.8
201107,Wales,01-07-2011,2011-07-01,2011,7,1.9267857,1.95,1.875,1.8
201108,Wales,01-08-2011,2011-08-01,2011,8,1.9267857,1.95,1.875,1.8
201109,Wales,01-09-2011,2011-09-01,2011,9,1.9517857,1.975,1.9,1.85
201110,Wales,01-10-2011,2011-10-01,2011,10,1.9517857,1.975,1.9,1.85
201111,Wales,01-11-2011,2011-11-01,2011,11,1.9517857,1.975,1.9,1.85
201112,Wales,01-12-2011,2011-12-01,2011,12,1.9517857,1.975,1.9,1.85
201201,Wales,01-01-2012,2012-01-01,2012,1,1.9482143,1.975,1.9,1.825
201202,Wales,01-02-2012,2012-02-01,2012,2,1.9482143,1.975,1.9,1.825
201203,Wales,01-03-2012,2012-03-01,2012,3,1.9482143,1.975,1.9,1.825
201204,Wales,01-04-2012,2012-04-01,2012,4,1.9482143,1.975,1.9,1.825
201205,Wales,01-05-2012,2012-05-01,2012,5,1.9535714,2,1.9,1.825
201206,Wales,01-06-2012,2012-06-01,2012,6,1.9535714,2,1.9,1.825
201207,Wales,01-07-2012,2012-07-01,2012,7,1.9535714,2,1.9,1.825
201208,Wales,01-08-2012,2012-08-01,2012,8,1.9535714,2,1.9,1.825
201209,Wales,01-09-2012,2012-09-01,2012,9,1.8833333,1.95,1.875,1.8
201210,Wales,01-10-2012,2012-10-01,2012,10,1.8833333,1.95,1.875,1.8
201211,Wales,01-11-2012,2012-11-01,2012,11,1.8833333,1.95,1.875,1.8
201212,Wales,01-12-2012,2012-12-01,2012,12,1.8833333,1.95,1.875,1.8
201301,Wales,01-01-2013,2013-01-01,2013,1,1.8833333,1.95,1.875,1.8
201302,Wales,01-02-2013,2013-02-01,2013,2,1.8833333,1.95,1.875,1.8
201303,Wales,01-03-2013,2013-03-01,2013,3,1.8833333,1.95,1.875,1.8
201304,Wales,01-04-2013,2013-04-01,2013,4,1.8833333,1.95,1.875,1.8
201305,Wales,01-05-2013,2013-05-01,2013,5,1.9,2,1.9000001,1.8
201306,Wales,01-06-2013,2013-06-01,2013,6,1.9,2,1.9000001,1.8
201307,Wales,01-07-2013,2013-07-01,2013,7,1.9,2,1.9000001,1.8
201308,Wales,01-08-2013,2013-08-01,2013,8,1.9,2,1.9000001,1.8
201309,Wales,01-09-2013,2013-09-01,2013,9,1.9166666,2,1.95,1.8
201310,Wales,01-10-2013,2013-10-01,2013,10,1.9166666,2,1.95,1.8
201311,Wales,01-11-2013,2013-11-01,2013,11,1.9166666,2,1.95,1.8
201312,Wales,01-12-2013,2013-12-01,2013,12,1.9166666,2,1.95,1.8
201401,Wales,01-01-2014,2014-01-01,2014,1,1.9166666,2,1.95,1.8
201402,Wales,01-02-2014,2014-02-01,2014,2,1.9166666,2,1.95,1.8
201403,Wales,01-03-2014,2014-03-01,2014,3,1.9166666,2,1.95,1.8
201404,Wales,01-04-2014,2014-04-01,2014,4,1.9166666,2,1.95,1.8
201405,Wales,01-05-2014,2014-05-01,2014,5,1.9916667,2,2,1.9
201406,Wales,01-06-2014,2014-06-01,2014,6,1.9916667,2,2,1.9
201407,Wales,01-07-2014,2014-07-01,2014,7,1.9916667,2,2,1.9
201408,Wales,01-08-2014,2014-08-01,2014,8,1.9916667,2,2,1.9
201409,Wales,01-09-2014,2014-09-01,2014,9,1.9833333,2,2,1.95
201410,Wales,01-10-2014,2014-10-01,2014,10,1.9833333,2,2,1.95
201411,Wales,01-11-2014,2014-11-01,2014,11,1.9833333,2,2,1.95
201412,Wales,01-12-2014,2014-12-01,2014,12,1.9833333,2,2,1.95
201501,Wales,01-01-2015,2015-01-01,2015,1,1.9916667,2.05,2,1.95
201502,Wales,01-02-2015,2015-02-01,2015,2,1.9916667,2.05,2,1.95
201503,Wales,01-03-2015,2015-03-01,2015,3,1.9916667,2.05,2,1.95
201504,Wales,01-04-2015,2015-04-01,2015,4,1.9916667,2.05,2,1.95
201505,Wales,01-05-2015,2015-05-01,2015,5,2.0333333,2.0999999,2.0250001,1.95
201506,Wales,01-06-2015,2015-06-01,2015,6,2.0333333,2.0999999,2.0250001,1.95
201507,Wales,01-07-2015,2015-07-01,2015,7,2.0333333,2.0999999,2.0250001,1.95
201508,Wales,01-08-2015,2015-08-01,2015,8,2.0333333,2.0999999,2.0250001,1.95
201509,Wales,01-09-2015,2015-09-01,2015,9,2.05,2.0999999,2.05,2
201510,Wales,01-10-2015,2015-10-01,2015,10,2.05,2.0999999,2.05,2
201511,Wales,01-11-2015,2015-11-01,2015,11,2.05,2.0999999,2.05,2
201512,Wales,01-12-2015,2015-12-01,2015,12,2.05,2.0999999,2.05,2
201601,Wales,01-01-2016,2016-01-01,2016,1,2.05,2.0999999,2.05,2
201602,Wales,01-02-2016,2016-02-01,2016,2,2.05,2.0999999,2.05,2
201603,Wales,01-03-2016,2016-03-01,2016,3,2.05,2.0999999,2.05,2
201604,Wales,01-04-2016,2016-04-01,2016,4,2.05,2.0999999,2.05,2
201605,Wales,01-05-2016,2016-05-01,2016,5,2.0833333,2.2,2.05,2
201606,Wales,01-06-2016,2016-06-01,2016,6,2.0833333,2.2,2.05,2
201607,Wales,01-07-2016,2016-07-01,2016,7,2.0833333,2.2,2.05,2
201608,Wales,01-08-2016,2016-08-01,2016,8,2.0833333,2.2,2.05,2
201609,Wales,01-09-2016,2016-09-01,2016,9,2.0916667,2.2,2.075,2
201610,Wales,01-10-2016,2016-10-01,2016,10,2.0916667,2.2,2.075,2
201611,Wales,01-11-2016,2016-11-01,2016,11,2.0916667,2.2,2.075,2
201612,Wales,01-12-2016,2016-12-01,2016,12,2.0916667,2.2,2.075,2
201701,Wales,01-01-2017,2017-01-01,2017,1,2.1399999,2.25,2.2,2.05
201702,Wales,01-02-2017,2017-02-01,2017,2,2.1166666,2.25,2.125,2
201703,Wales,01-03-2017,2017-03-01,2017,3,2.1166666,2.25,2.125,2
201704,Wales,01-04-2017,2017-04-01,2017,4,2.1166666,2.25,2.125,2
201705,Wales,01-05-2017,2017-05-01,2017,5,2.1500001,2.25,2.1500001,2.05
201706,Wales,01-06-2017,2017-06-01,2017,6,2.1500001,2.25,2.1500001,2.05
201707,Wales,01-07-2017,2017-07-01,2017,7,2.1500001,2.25,2.1500001,2.05
201708,Wales,01-08-2017,2017-08-01,2017,8,2.1500001,2.25,2.1500001,2.05
201709,Wales,01-09-2017,2017-09-01,2017,9,2.1583333,2.25,2.175,2.05
201710,Wales,01-10-2017,2017-10-01,2017,10,2.1583333,2.25,2.175,2.05
201711,Wales,01-11-2017,2017-11-01,2017,11,2.1583333,2.25,2.175,2.05
201712,Wales,01-12-2017,2017-12-01,2017,12,2.1583333,2.25,2.175,2.05
201801,Wales,01-01-2018,2018-01-01,2018,1,2.1666667,2.25,2.175,2.0999999
201802,Wales,01-02-2018,2018-02-01,2018,2,2.1666667,2.25,2.175,2.0999999
201803,Wales,01-03-2018,2018-03-01,2018,3,2.1666667,2.25,2.175,2.0999999
201804,Wales,01-04-2018,2018-04-01,2018,4,2.1666667,2.25,2.175,2.0999999
201805,Wales,01-05-2018,2018-05-01,2018,5,2.1833334,2.3499999,2.175,2.0999999
201806,Wales,01-06-2018,2018-06-01,2018,6,2.1833334,2.3499999,2.175,2.0999999
201807,Wales,01-07-2018,2018-07-01,2018,7,2.1833334,2.3499999,2.175,2.0999999
201808,Wales,01-08-2018,2018-08-01,2018,8,2.1833334,2.3499999,2.175,2.0999999
201809,Wales,01-09-2018,2018-09-01,2018,9,2.2,2.4000001,2.175,2.0999999
201810,Wales,01-10-2018,2018-10-01,2018,10,2.2,2.4000001,2.175,2.0999999
201811,Wales,01-11-2018,2018-11-01,2018,11,2.2,2.4000001,2.175,2.0999999
201812,Wales,01-12-2018,2018-12-01,2018,12,2.2,2.4000001,2.175,2.0999999
201901,Wales,01-01-2019,2019-01-01,2019,1,2.2416668,2.45,2.2,2.0999999
201902,Wales,01-02-2019,2019-02-01,2019,2,2.2416668,2.45,2.2,2.0999999
201903,Wales,01-03-2019,2019-03-01,2019,3,2.2416668,2.45,2.2,2.0999999
201904,Wales,01-04-2019,2019-04-01,2019,4,2.2416668,2.45,2.2,2.0999999
201905,Wales,01-05-2019,2019-05-01,2019,5,2.2750001,2.45,2.2249999,2.1500001
201906,Wales,01-06-2019,2019-06-01,2019,6,2.2750001,2.45,2.2249999,2.1500001
201907,Wales,01-07-2019,2019-07-01,2019,7,2.2750001,2.45,2.2249999,2.1500001
201908,Wales,01-08-2019,2019-08-01,2019,8,2.2750001,2.45,2.2249999,2.1500001
201909,Wales,01-09-2019,2019-09-01,2019,9,2.2750001,2.45,2.2249999,2.1500001
201910,Wales,01-10-2019,2019-10-01,2019,10,2.2750001,2.45,2.2249999,2.1500001
201911,Wales,01-11-2019,2019-11-01,2019,11,2.2750001,2.45,2.2249999,2.1500001
201912,Wales,01-12-2019,2019-12-01,2019,12,2.2750001,2.45,2.2249999,2.1500001
202001,Wales,01-01-2020,2020-01-01,2020,1,2.2750001,2.45,2.2249999,2.1500001
202002,Wales,01-02-2020,2020-02-01,2020,2,2.2750001,2.45,2.2249999,2.1500001
202003,Wales,01-03-2020,2020-03-01,2020,3,2.2750001,2.45,2.2249999,2.1500001
202007,Wales,01-07-2020,2020-07-01,2020,7,2.5,2.5,2.5,2.5
202008,Wales,01-08-2020,2020-08-01,2020,8,2.5,2.5,2.5,2.5
202009,Wales,01-09-2020,2020-09-01,2020,9,2.26,2.3499999,2.1500001,2.1500001
202010,Wales,01-10-2020,2020-10-01,2020,10,2.26,2.3499999,2.1500001,2.1500001
202011,Wales,01-11-2020,2020-11-01,2020,11,2.26,2.3499999,2.1500001,2.1500001
202012,Wales,01-12-2020,2020-12-01,2020,12,2.26,2.3499999,2.1500001,2.1500001
202104,Wales,01-04-2021,2021-04-01,2021,4,2.26,2.3499999,2.1500001,2.1500001
202105,Wales,01-05-2021,2021-05-01,2021,5,2.27,2.4000001,2.1500001,2.1500001
202106,Wales,01-06-2021,2021-06-01,2021,6,2.3083334,2.5,2.2750001,2.1500001
202107,Wales,01-07-2021,2021-07-01,2021,7,2.3083334,2.5,2.2750001,2.1500001
202108,Wales,01-08-2021,2021-08-01,2021,8,2.3083334,2.5,2.2750001,2.1500001
202109,Wales,01-09-2021,2021-09-01,2021,9,2.325,2.5,2.2750001,2.1500001
202110,Wales,01-10-2021,2021-10-01,2021,10,2.325,2.5,2.2750001,2.1500001
202111,Wales,01-11-2021,2021-11-01,2021,11,2.325,2.5,2.2750001,2.1500001
202112,Wales,01-12-2021,2021-12-01,2021,12,2.325,2.5,2.2750001,2.1500001
202201,Wales,01-01-2022,2022-01-01,2022,1,2.325,2.5,2.2750001,2.1500001
202202,Wales,01-02-2022,2022-02-01,2022,2,2.325,2.5,2.2750001,2.1500001
202203,Wales,01-03-2022,2022-03-01,2022,3,2.325,2.5,2.2750001,2.1500001
202204,Wales,01-04-2022,2022-04-01,2022,4,2.325,2.5,2.2750001,2.1500001
202205,Wales,01-05-2022,2022-05-01,2022,5,2.3499999,2.5999999,2.3000002,2.1500001
202206,Wales,01-06-2022,2022-06-01,2022,6,2.3499999,2.5999999,2.3000002,2.1500001
202207,Wales,01-07-2022,2022-07-01,2022,7,2.3499999,2.5999999,2.3000002,2.1500001
202208,Wales,01-08-2022,2022-08-01,2022,8,2.3499999,2.5999999,2.3000002,2.1500001
202209,Wales,01-09-2022,2022-09-01,2022,9,2.3499999,2.5999999,2.3000002,2.1500001
202210,Wales,01-10-2022,2022-10-01,2022,10,2.3499999,2.5999999,2.3000002,2.1500001
200302,West Midlands,01-02-2003,2003-02-01,2003,2,1.5378788,1.45,1.4,1.35
200303,West Midlands,01-03-2003,2003-03-01,2003,3,1.5378788,1.45,1.4,1.35
200304,West Midlands,01-04-2003,2003-04-01,2003,4,1.5294118,1.45,1.4,1.35
200305,West Midlands,01-05-2003,2003-05-01,2003,5,1.5382353,1.45,1.45,1.35
200306,West Midlands,01-06-2003,2003-06-01,2003,6,1.5328572,1.45,1.45,1.35
200307,West Midlands,01-07-2003,2003-07-01,2003,7,1.5328572,1.45,1.45,1.35
200308,West Midlands,01-08-2003,2003-08-01,2003,8,1.5328572,1.45,1.45,1.35
200309,West Midlands,01-09-2003,2003-09-01,2003,9,1.5847058,1.5,1.45,1.4
200310,West Midlands,01-10-2003,2003-10-01,2003,10,1.5937142,1.5,1.45,1.4
200311,West Midlands,01-11-2003,2003-11-01,2003,11,1.5937142,1.5,1.45,1.4
200312,West Midlands,01-12-2003,2003-12-01,2003,12,1.5937142,1.5,1.45,1.4
200401,West Midlands,01-01-2004,2004-01-01,2004,1,1.5549999,1.5,1.45,1.4
200402,West Midlands,01-02-2004,2004-02-01,2004,2,1.4638889,1.45,1.45,1.4
200403,West Midlands,01-03-2004,2004-03-01,2004,3,1.5324324,1.45,1.45,1.4
200404,West Midlands,01-04-2004,2004-04-01,2004,4,1.4638889,1.45,1.45,1.4
200405,West Midlands,01-05-2004,2004-05-01,2004,5,1.4882857,1.5,1.5,1.4
200406,West Midlands,01-06-2004,2004-06-01,2004,6,1.4882857,1.5,1.5,1.4
200407,West Midlands,01-07-2004,2004-07-01,2004,7,1.4872222,1.5,1.475,1.4
200408,West Midlands,01-08-2004,2004-08-01,2004,8,1.4872222,1.5,1.475,1.4
200409,West Midlands,01-09-2004,2004-09-01,2004,9,1.5177778,1.535,1.5,1.45
200410,West Midlands,01-10-2004,2004-10-01,2004,10,1.5177778,1.535,1.5,1.45
200411,West Midlands,01-11-2004,2004-11-01,2004,11,1.5177778,1.535,1.5,1.45
200412,West Midlands,01-12-2004,2004-12-01,2004,12,1.5177778,1.535,1.5,1.45
200501,West Midlands,01-01-2005,2005-01-01,2005,1,1.5177778,1.535,1.5,1.45
200502,West Midlands,01-02-2005,2005-02-01,2005,2,1.5298001,1.55,1.5,1.45
200503,West Midlands,01-03-2005,2005-03-01,2005,3,1.5298001,1.55,1.5,1.45
200504,West Midlands,01-04-2005,2005-04-01,2005,4,1.5519445,1.55,1.5,1.45
200505,West Midlands,01-05-2005,2005-05-01,2005,5,1.4932609,1.5,1.5,1.45
200506,West Midlands,01-06-2005,2005-06-01,2005,6,1.5602778,1.55,1.5,1.45
200507,West Midlands,01-07-2005,2005-07-01,2005,7,1.5602778,1.55,1.5,1.45
200508,West Midlands,01-08-2005,2005-08-01,2005,8,1.5602778,1.55,1.5,1.45
200509,West Midlands,01-09-2005,2005-09-01,2005,9,1.5725,1.575,1.55,1.5
200510,West Midlands,01-10-2005,2005-10-01,2005,10,1.5815152,1.6,1.55,1.5
200511,West Midlands,01-11-2005,2005-11-01,2005,11,1.5815152,1.6,1.55,1.5
200512,West Midlands,01-12-2005,2005-12-01,2005,12,1.5791177,1.6,1.55,1.5
200601,West Midlands,01-01-2006,2006-01-01,2006,1,1.5791177,1.6,1.55,1.5
200602,West Midlands,01-02-2006,2006-02-01,2006,2,1.5792063,1.55,1.55,1.5
200603,West Midlands,01-03-2006,2006-03-01,2006,3,1.5771875,1.55,1.535,1.5
200604,West Midlands,01-04-2006,2006-04-01,2006,4,1.574091,1.55,1.51,1.5
200605,West Midlands,01-05-2006,2006-05-01,2006,5,1.6070312,1.6,1.55,1.5
200606,West Midlands,01-06-2006,2006-06-01,2006,6,1.6037879,1.6,1.55,1.5
200607,West Midlands,01-07-2006,2006-07-01,2006,7,1.6007246,1.6,1.55,1.5
200608,West Midlands,01-08-2006,2006-08-01,2006,8,1.5903846,1.6,1.55,1.5
200609,West Midlands,01-09-2006,2006-09-01,2006,9,1.6390196,1.65,1.6,1.55
200610,West Midlands,01-10-2006,2006-10-01,2006,10,1.6390196,1.65,1.6,1.55
200611,West Midlands,01-11-2006,2006-11-01,2006,11,1.6390196,1.65,1.6,1.55
200612,West Midlands,01-12-2006,2006-12-01,2006,12,1.6373076,1.65,1.6,1.55
200701,West Midlands,01-01-2007,2007-01-01,2007,1,1.6373076,1.65,1.6,1.55
200702,West Midlands,01-02-2007,2007-02-01,2007,2,1.6373076,1.65,1.6,1.55
200703,West Midlands,01-03-2007,2007-03-01,2007,3,1.6373076,1.65,1.6,1.55
200704,West Midlands,01-04-2007,2007-04-01,2007,4,1.6373076,1.65,1.6,1.55
200705,West Midlands,01-05-2007,2007-05-01,2007,5,1.6582692,1.65,1.6,1.55
200706,West Midlands,01-06-2007,2007-06-01,2007,6,1.6582692,1.65,1.6,1.55
200707,West Midlands,01-07-2007,2007-07-01,2007,7,1.6582692,1.65,1.6,1.55
200708,West Midlands,01-08-2007,2007-08-01,2007,8,1.6582692,1.65,1.6,1.55
200709,West Midlands,01-09-2007,2007-09-01,2007,9,1.6823529,1.7,1.65,1.6
200710,West Midlands,01-10-2007,2007-10-01,2007,10,1.6823529,1.7,1.65,1.6
200711,West Midlands,01-11-2007,2007-11-01,2007,11,1.6823529,1.7,1.65,1.6
200712,West Midlands,01-12-2007,2007-12-01,2007,12,1.6823529,1.7,1.65,1.6
200801,West Midlands,01-01-2008,2008-01-01,2008,1,1.6857142,1.7,1.65,1.6
200802,West Midlands,01-02-2008,2008-02-01,2008,2,1.6857142,1.7,1.65,1.6
200803,West Midlands,01-03-2008,2008-03-01,2008,3,1.6857142,1.7,1.65,1.6
200804,West Midlands,01-04-2008,2008-04-01,2008,4,1.6857142,1.7,1.65,1.6
200805,West Midlands,01-05-2008,2008-05-01,2008,5,1.7147059,1.75,1.65,1.6
200806,West Midlands,01-06-2008,2008-06-01,2008,6,1.7147059,1.75,1.65,1.6
200807,West Midlands,01-07-2008,2008-07-01,2008,7,1.7147059,1.75,1.65,1.6
200808,West Midlands,01-08-2008,2008-08-01,2008,8,1.7147059,1.75,1.65,1.6
200809,West Midlands,01-09-2008,2008-09-01,2008,9,1.8029412,1.8,1.7,1.65
200810,West Midlands,01-10-2008,2008-10-01,2008,10,1.8029412,1.8,1.7,1.65
200811,West Midlands,01-11-2008,2008-11-01,2008,11,1.8029412,1.8,1.7,1.65
200812,West Midlands,01-12-2008,2008-12-01,2008,12,1.8029412,1.8,1.7,1.65
200901,West Midlands,01-01-2009,2009-01-01,2009,1,1.8029412,1.8,1.7,1.65
200902,West Midlands,01-02-2009,2009-02-01,2009,2,1.8029412,1.8,1.7,1.65
200903,West Midlands,01-03-2009,2009-03-01,2009,3,1.8029412,1.8,1.7,1.65
200904,West Midlands,01-04-2009,2009-04-01,2009,4,1.8029412,1.8,1.7,1.65
200905,West Midlands,01-05-2009,2009-05-01,2009,5,1.8211764,1.8,1.75,1.65
200906,West Midlands,01-06-2009,2009-06-01,2009,6,1.8211764,1.8,1.75,1.65
200907,West Midlands,01-07-2009,2009-07-01,2009,7,1.8211764,1.8,1.75,1.65
